"","playerID","bbrefID"
"3174","chrisbo01","chrisbo01"
"3175","chrisbr01","chrisbr01"
"3176","chriscl01","chriscl01"
"3177","chriscu01","chriscu01"
"3178","chrisga01","chrisga01"
"3179","chrisja01","chrisja01"
"3180","chrisjo01","chrisjo01"
"3181","chrisjo02","chrisjo02"
"3182","chrisju01","chrisju01"
"3183","chrisla01","chrisla01"
"3184","chrisll01","chrisll01"
"3185","chrislo01","chrislo01"
"3186","chrisma01","chrisma01"
"3187","chrismc01","chrismc01"
"3188","chrismi01","chrismi01"
"3189","chrismi02","chrismi02"
"3190","chrisne01","chrisne01"
"3191","chrisni01","chrisni01"
"3192","chrisru01","chrisru01"
"3193","chrisry01","chrisry01"
"3194","chrisst01","chrisst01"
"3195","christi01","christi01"
"3196","chulkvi01","chulkvi01"
"3197","churcbu01","churcbu01"
"3198","churchi01","churchi01"
"3199","churcle01","churcle01"
"3200","churcry01","churcry01"
"3201","churnch01","churnch01"
"3202","churrjo01","churrjo01"
"3203","chylane99","chylane99"
"3204","ciaffla01","ciaffla01"
"3205","cianfar01","cianfar01"
"3206","ciardma01","ciardma01"
"3207","ciasda01","ciasda01"
"3208","cicerjo01","cicerjo01"
"3209","cicotal01","cicotal01"
"3210","cicoted01","cicoted01"
"3211","cieslte01","cieslte01"
"3212","cihocal01","cihocal01"
"3213","cihoced01","cihoced01"
"3214","cimbead01","cimbead01"
"3215","ciminpe01","ciminpe01"
"3216","cimolgi01","cimolgi01"
"3217","cimorfr01","cimorfr01"
"3218","cingrto01","cingrto01"
"3219","cintral01","cintral01"
"3220","ciolalo01","ciolalo01"
"3221","ciprifr01","ciprifr01"
"3222","ciriape01","ciriape01"
"3223","cirilje01","cirilje01"
"3224","cisarge01","cisarge01"
"3225","ciscoga01","ciscoga01"
"3226","cishest01","cishest01"
"3227","cisnejo01","cisnejo01"
"3228","cissebi01","cissebi01"
"3229","citarra01","citarra01"
"3230","ciuffni01","ciuffni01"
"3231","civalaa01","civalaa01"
"3232","clabamo01","clabamo01"
"3233","clackbo01","clackbo01"
"3234","claggan01","claggan01"
"3235","claibpr01","claibpr01"
"3236","clairda01","clairda01"
"3237","clancal01","clancal01"
"3238","clancbi01","clancbi01"
"3239","clancbu01","clancbu01"
"3240","clancji01","clancji01"
"3241","clantuk01","clantuk01"
"3242","clapich01","clapich01"
"3243","clappaa01","clappaa01"
"3244","clappjo01","clappjo01"
"3245","clappst01","clappst01"
"3246","clarede01","clarede01"
"3247","claredo01","claredo01"
"3248","clarkal01","clarkal01"
"3249","clarkar01","clarkar01"
"3250","clarkbi01","clarkbi02"
"3251","clarkbo01","clarkbo01"
"3252","clarkbo02","clarkbo02"
"3253","clarkbo03","clarkbo03"
"3254","clarkbo04","clarkbo04"
"3255","clarkbr01","clarkbr01"
"3256","clarkbr02","clarkbr02"
"3257","clarkbu01","clarkbu01"
"3258","clarkca01","clarkca01"
"3259","clarkco01","clarkco01"
"3260","clarkda01","clarkda01"
"3261","clarkda02","clarkda02"
"3262","clarkda03","clarkda03"
"3263","clarkda04","clarkda04"
"3264","clarkda05","clarkda05"
"3265","clarkda06","clarkda06"
"3266","clarkdo01","clarkdo01"
"3267","clarkea01","clarkea01"
"3268","clarked01","clarked01"
"3269","clarkfr01","clarkfr01"
"3270","clarkge01","clarkge01"
"3271","clarkgi01","clarkgi01"
"3272","clarkgl01","clarkgl01"
"3273","clarkgr01","clarkgr01"
"3274","clarkha01","clarkha01"
"3275","clarkhe01","clarkhe01"
"3276","clarkho01","clarkho01"
"3277","clarkho02","clarkho02"
"3278","clarkja01","clarkja01"
"3279","clarkje01","clarkje01"
"3280","clarkje02","clarkje02"
"3281","clarkji01","clarkji01"
"3282","clarkji02","clarkji02"
"3283","clarkji03","clarkji03"
"3284","clarkjo01","clarkjo01"
"3285","clarkjo02","clarkjo02"
"3286","clarkle01","clarkle01"
"3287","clarkma01","clarkma01"
"3288","clarkma02","clarkma02"
"3289","clarkme01","clarkme01"
"3290","clarkmi01","clarkmi01"
"3291","clarkni01","clarkni01"
"3292","clarkot01","clarkot01"
"3293","clarkpe01","clarkpe01"
"3294","clarkph01","clarkph01"
"3295","clarkph02","clarkph02"
"3296","clarkri01","clarkri01"
"3297","clarkro01","clarkro01"
"3298","clarkro02","clarkro02"
"3299","clarkru01","clarkru01"
"3300","clarksp01","clarksp01"
"3301","clarkst01","clarkst01"
"3302","clarkst02","clarkst02"
"3303","clarksu01","clarksu01"
"3304","clarkta01","clarkta01"
"3305","clarkte01","clarkte01"
"3306","clarkto01","clarkto01"
"3307","clarkto02","clarkto02"
"3308","clarkwa01","clarkwa01"
"3309","clarkwa02","clarkwa02"
"3310","clarkwe01","clarkwe01"
"3311","clarkwi01","clarkwi01"
"3312","clarkwi02","clarkwi02"
"3313","clarkwi03","clarkbi01"
"3314","clarkza01","clarkza01"
"3315","claryel01","claryel01"
"3316","claryma01","claryma01"
"3317","claseem01","claseem01"
"3318","clasego01","clasego01"
"3319","claudal01","claudal01"
"3320","clausal01","clausal01"
"3321","clausbr01","clausbr01"
"3322","clausfr01","clausfr01"
"3323","claybi01","claybi01"
"3324","clayda01","clayda01"
"3325","clayda02","clayda02"
"3326","clayke01","clayke01"
"3327","claysa01","claysa01"
"3328","claytro01","claytro01"
"3329","clearjo01","clearjo01"
"3330","clearma01","clearma01"
"3331","cleavga01","cleavga01"
"3332","clemebi01","clemebi01"
"3333","clemebo01","clemebo01"
"3334","clemech01","clemech01"
"3335","clemecl01","clemecl01"
"3336","clemedo01","clemedo01"
"3337","clemeed01","clemeed01"
"3338","clemeed02","clemeed02"
"3339","clemeer01","clemeer01"
"3340","clemeja01","clemeja01"
"3341","clemeje01","clemeje01"
"3342","clemema01","clemema01"
"3343","clemepa01","clemepa01"
"3344","clemepa02","clemepa02"
"3345","clemero01","clemero01"
"3346","clemero02","clemero02"
"3347","clemewa01","clemewa01"
"3348","clemoch01","clemoch01"
"3349","clemola01","clemola01"
"3350","clemove01","clemove01"
"3351","clenddo01","clenddo01"
"3352","cletoma01","cletoma01"
"3353","cleveel01","cleveel01"
"3354","clevere01","clevere01"
"3355","clevest01","clevest01"
"3356","clevete01","clevete01"
"3357","clevimi01","clevimi01"
"3358","clevlbr01","clevlbr01"
"3359","clibust01","clibust01"
"3360","clibust02","clibust02"
"3361","cliftfl01","cliftfl01"
"3362","cliftha01","cliftha01"
"3363","clinege01","clinege01"
"3364","clinemo01","clinemo01"
"3365","clinety01","clinety01"
"3366","clingbi01","clingbi01"
"3367","clintji01","clintji01"
"3368","clintlo01","clintlo01"
"3369","clippty01","clippty01"
"3370","clonito01","clonito01"
"3371","clontbr01","clontbr01"
"3372","clossjd01","clossjd01"
"3373","clostal01","clostal01"
"3374","cloudke01","cloudke01"
"3375","clouged01","clouged01"
"3376","clowebi01","clowebi01"
"3377","cloydty01","cloydty01"
"3378","cluttbr01","cluttbr01"
"3379","clybuda01","clybuda01"
"3380","clydeda01","clydeda01"
"3381","clydeto01","clydeto01"
"3382","clymebi01","clymebi01"
"3383","clymeot01","clymeot01"
"3384","coachpe01","coachpe01"
"3385","coaklan01","coaklan01"
"3386","coangi01","coangi01"
"3387","coateji01","coateji01"
"3388","coatsbu01","coatsbu01"
"3389","coatsja01","coatsja01"
"3390","cobbal01","cobbal01"
"3391","cobbge01","cobbge01"
"3392","cobbhe01","cobbhe01"
"3393","cobbjo01","cobbjo01"
"3394","cobbty01","cobbty01"
"3395","cobleda01","cobleda01"
"3396","cocanja01","cocanja01"
"3397","cochrda01","cochrda01"
"3398","cochrge01","cochrge01"
"3399","cochrgo01","cochrgo01"
"3400","cochrmi01","cochrmi01"
"3401","cockmji01","cockmji01"
"3402","cockral01","cockral01"
"3403","cocopa01","cocopa01"
"3404","cocrege01","cocrege01"
"3405","codirch01","codirch01"
"3406","codyky01","codyky01"
"3407","coellro01","coellro01"
"3408","coffeja01","coffeja01"
"3409","coffeto01","coffeto01"
"3410","coffiiv01","coffiiv01"
"3411","coffmdi01","coffmdi01"
"3412","coffmke01","coffmke01"
"3413","coffmsl01","coffmsl01"
"3414","cogandi01","cogandi01"
"3415","coganto01","coganto01"
"3416","coggida01","coggida01"
"3417","coggifr01","coggifr01"
"3418","coggiri01","coggiri01"
"3419","coghlch01","coghlch01"
"3420","cogswed01","cogswed01"
"3421","cohenal01","cohenal01"
"3422","cohenan01","cohenan01"
"3423","cohenhy01","cohenhy01"
"3424","cohensy01","cohensy01"
"3425","cokeph01","cokeph01"
"3426","cokerji01","cokerji01"
"3427","colabch01","colabch01"
"3428","colanmi01","colanmi01"
"3429","colavro01","colavro01"
"3430","colbecr01","colbecr01"
"3431","colbemi01","colbemi01"
"3432","colbena01","colbena01"
"3433","colbevi01","colbevi01"
"3434","colboji01","colboji01"
"3435","colbrgr01","colbrgr01"
"3436","colcoto01","colcoto01"
"3437","coleaj01","coleaj01"
"3438","coleal01","coleal01"
"3439","colebe01","colebe01"
"3440","coleda01","coleda01"
"3441","coledi01","coledi01"
"3442","coleed01","coleed01"
"3443","colege01","colege01"
"3444","coleki01","coleki01"
"3445","colembo01","colembo01"
"3446","colemca01","colemca01"
"3447","colemch01","colemch01"
"3448","colemcu01","colemcu01"
"3449","colemda01","colemda01"
"3450","colemdu01","colemdu01"
"3451","colemdy01","colemdy01"
"3452","colemed01","colemed01"
"3453","colemgo01","colemgo01"
"3454","colemje01","colemje01"
"3455","colemjo01","colemjo01"
"3456","colemjo02","colemjo02"
"3457","colemjo03","colemjo03"
"3458","colemjo04","colemjo04"
"3459","colemjo05","colemjo05"
"3460","colemlo01","colemlo01"
"3461","colemmi01","colemmi01"
"3462","colempe01","colempe01"
"3463","colemra01","colemra01"
"3464","colemri01","colemri01"
"3465","colemvi01","colemvi01"
"3466","colesca01","colesca01"
"3467","colesch01","colesch01"
"3468","colesda01","colesda01"
"3469","colest01","colest01"
"3470","coleta01","coleta01"
"3471","coletch01","coletch01"
"3472","colevi01","colevi01"
"3473","colewi01","colewi01"
"3474","colgaed01","colgaed01"
"3475","colinal01","colinal01"
"3476","colined01","colined01"
"3477","collaal01","collaal01"
"3478","collaha01","collaha01"
"3479","collawi01","collawi01"
"3480","collibi01","collibi01"
"3481","collibi02","collibi02"
"3482","collich01","collich01"
"3483","collida01","collida01"
"3484","collida02","collida02"
"3485","collido01","collido01"
"3486","collied01","collied01"
"3487","collied02","collied02"
"3488","colliha01","colliha01"
"3489","collihu01","collihu01"
"3490","colliji01","colliji01"
"3491","collijo01","collijo01"
"3492","collike01","collike01"
"3493","collilo01","collilo01"
"3494","collior01","collior01"
"3495","collior02","collior02"
"3496","collipa01","collipa01"
"3497","colliph01","colliph01"
"3498","collira01","collira01"
"3499","colliri01","colliri01"
"3500","colliri02","colliri02"
"3501","colliri03","colliri03"
"3502","collish01","collish01"
"3503","collite99","collite99"
"3504","colliti01","colliti01"
"3505","collity01","collity01"
"3506","colliwi01","colliwi01"
"3507","colliza01","colliza01"
"3508","collizi01","collizi01"
"3509","collmjo01","collmjo01"
"3510","colluja01","colluja01"
"3511","collvbi01","collvbi01"
"3512","colmafr01","colmafr01"
"3513","colomal01","colomal01"
"3514","colomje01","colomje01"
"3515","colonba01","colonba01"
"3516","colonch01","colonch01"
"3517","coloncr01","coloncr01"
"3518","colonjo01","colonjo01"
"3519","colonro01","colonro01"
"3520","colpadi01","colpadi01"
"3521","colsolo01","colsolo01"
"3522","coltola01","coltola01"
"3523","colucbo01","colucbo01"
"3524","colvity01","colvity01"
"3525","colyest01","colyest01"
"3526","combege01","combege01"
"3527","combsea01","combsea01"
"3528","combsme01","combsme01"
"3529","combspa01","combspa01"
"3530","comeljo01","comeljo01"
"3531","comerst01","comerst01"
"3532","comerwa01","comerwa01"
"3533","comisch01","comisch01"
"3534","commaji01","commaji01"
"3535","comorad01","comorad01"
"3536","comptcl01","comptcl01"
"3537","comptja01","comptja01"
"3538","comptmi01","comptmi01"
"3539","comptpe01","comptpe01"
"3540","comstke01","comstke01"
"3541","comstra01","comstra01"
"3542","conatcl01","conatcl01"
"3543","conceda01","conceda01"
"3544","concege01","concege01"
"3545","conceon01","conceon01"
"3546","condera01","condera01"
"3547","condrcl01","condrcl01"
"3548","conebo01","conebo01"
"3549","coneda01","coneda01"
"3550","conefr01","conefr01"
"3551","confomi01","confomi01"
"3552","congabu01","congabu01"
"3553","congedi01","congedi01"
"3554","congeha01","congeha01"
"3555","conigbi01","conigbi01"
"3556","conigto01","conigto01"
"3557","coninje01","coninje01"
"3558","conkwal01","conkwal01"
"3559","conlajo01","conlajo01"
"3560","conlead01","conlead01"
"3561","conlebo01","conlebo01"
"3562","conleed01","conleed01"
"3563","conlege01","conlege01"
"3564","conlesn01","conlesn01"
"3565","conlojo01","conlojo01"
"3566","conlopj01","conlopj01"
"3567","connabr01","connabr01"
"3568","connafr01","connafr01"
"3569","connafr02","connafr02"
"3570","connasa01","connasa01"
"3571","connbe01","connbe01"
"3572","connebi01","connebi01"
"3573","connege01","connege01"
"3574","connejo01","connejo01"
"3575","connepe01","connepe01"
"3576","connest01","connest01"
"3577","connete01","connete01"
"3578","conneto01","conneto01"
"3579","connobi01","connobi01"
"3580","connobu01","connobu01"
"3581","connoch01","connoch01"
"3582","connoed01","connoed01"
"3583","connoed02","connoed02"
"3584","connoje01","connoje01"
"3585","connoji01","connoji01"
"3586","connojo01","connojo01"
"3587","connojo02","connojo02"
"3588","connojo03","connojo03"
"3589","connojo04","connojo04"
"3590","connojo05","connojo05"
"3591","connome01","connome01"
"3592","connone01","connone01"
"3593","connore01","connore01"
"3594","connoro01","connoro01"
"3595","connoto01","connoto01"
"3596","connoto99","connoto99"
"3597","conovte01","conovte01"
"3598","conrabr01","conrabr01"
"3599","conrobe01","conrobe01"
"3600","conrobi01","conrobi01"
"3601","conrobi02","conrobi02"
"3602","conroti01","conroti01"
"3603","conrowi01","conrowi01"
"3604","consobi01","consobi01"
"3605","constji01","constji01"
"3606","constjo01","constjo01"
"3607","consusa01","consusa01"
"3608","contija01","contija01"
"3609","contrca01","contrca01"
"3610","contrjo01","contrjo01"
"3611","contrna01","contrna01"
"3612","contrro01","contrro01"
"3613","contrwi01","contrwi01"
"3614","contrwi02","contrwi02"
"3615","conveji01","conveji01"
"3616","conwabi01","conwabi01"
"3617","conwach01","conwach01"
"3618","conwadi01","conwadi01"
"3619","conwaja01","conwaja01"
"3620","conwaje01","conwaje01"
"3621","conwaji01","conwaji01"
"3622","conwaow01","conwaow01"
"3623","conwape01","conwape01"
"3624","conwari01","conwari01"
"3625","conweed01","conweed01"
"3626","conyehe01","conyehe01"
"3627","conzejo01","conzejo01"
"3628","coogada01","coogada01"
"3629","coogada02","coogada02"
"3630","cookaa01","cookaa01"
"3631","cookan01","cookan01"
"3632","cookcl01","cookcl01"
"3633","cookde01","cookde01"
"3634","cookdo01","cookdo01"
"3635","cookea01","cookea01"
"3636","cookedu01","cookedu01"
"3637","cookefr01","cookefr01"
"3638","cookest01","cookest01"
"3639","cookgl01","cookgl01"
"3640","cookji01","cookji01"
"3641","cookmi01","cookmi01"
"3642","cookpa01","cookpa01"
"3643","cookro01","cookro01"
"3644","cookro02","cookro02"
"3645","cookry01","cookry01"
"3646","cooksbr01","cooksbr01"
"3647","coolbmi01","coolbmi01"
"3648","coolbsc01","coolbsc01"
"3649","cooledu01","cooledu01"
"3650","coombbo01","coombbo01"
"3651","coombce01","coombce01"
"3652","coombda01","coombda01"
"3653","coombja01","coombja01"
"3654","coomero01","coomero01"
"3655","coonebi01","coonebi01"
"3656","coonebo01","coonebo01"
"3657","cooneji01","cooneji01"
"3658","cooneji02","cooneji02"
"3659","coonejo01","coonejo01"
"3660","cooneph01","cooneph01"
"3661","cooneti01","cooneti01"
"3662","coonrsa01","coonrsa01"
"3663","coonwi01","coonwi01"
"3664","coopean99","coopean99"
"3665","coopebr01","coopebr01"
"3666","coopeca01","coopeca01"
"3667","coopece01","coopece01"
"3668","coopecl01","coopecl01"
"3669","coopeda01","coopeda01"
"3670","coopedo01","coopedo01"
"3671","coopega01","coopega01"
"3672","coopega02","coopega02"
"3673","coopega03","coopega03"
"3674","coopegu01","coopegu01"
"3675","coopemo01","coopemo01"
"3676","coopepa01","coopepa01"
"3677","coopesc01","coopesc01"
"3678","coopewa01","coopewa01"
"3679","coopewi01","coopewi01"
"3680","copelma01","copelma01"
"3681","copelsc01","copelsc01"
"3682","coppiro01","coppiro01"
"3683","coppohe01","coppohe01"
"3684","coquitr01","coquitr01"
"3685","coraal01","coraal01"
"3686","corajo01","corajo01"
"3687","corbedo01","corbedo01"
"3688","corbege01","corbege01"
"3689","corbejo01","corbejo01"
"3690","corbesh01","corbesh01"
"3691","corbiar01","corbiar01"
"3692","corbicl01","corbicl01"
"3693","corbipa01","corbipa01"
"3694","corbira01","corbira01"
"3695","corcida01","corcida01"
"3696","corcoar01","corcoar01"
"3697","corcoja01","corcoja01"
"3698","corcojo01","corcojo01"
"3699","corcola01","corcola01"
"3700","corcomi01","corcomi01"
"3701","corcomi02","corcomi02"
"3702","corcoro01","corcoro01"
"3703","corcoti01","corcoti01"
"3704","corcoti02","corcoti02"
"3705","corcoto01","corcoto01"
"3706","cordech01","cordech01"
"3707","cordefr01","cordefr01"
"3708","cordefr02","cordefr02"
"3709","cordeji01","cordeji01"
"3710","cordery01","cordery01"
"3711","cordewi01","cordewi01"
"3712","cordier01","cordier01"
"3713","cordoal01","cordoal01"
"3714","cordofr01","cordofr01"
"3715","cordoma01","cordoma01"
"3716","coreybr01","coreybr01"
"3717","coreyed01","coreyed01"
"3718","coreyfr01","coreyfr01"
"3719","coreyma01","coreyma01"
"3720","coreyma02","coreyma02"
"3721","corgach01","corgach01"
"3722","corharo01","corharo01"
"3723","corkhpo01","corkhpo01"
"3724","corkimi01","corkimi01"
"3725","cormila01","cormila01"
"3726","cormirh01","cormirh01"
"3727","cornebr01","cornebr01"
"3728","corneje01","corneje01"
"3729","cornejo01","cornejo01"
"3730","cornema01","cornema01"
"3731","cornena01","cornena01"
"3732","cornere01","cornere01"
"3733","cornute01","cornute01"
"3734","corpama01","corpama01"
"3735","corpoca01","corpoca01"
"3736","corrapa01","corrapa01"
"3737","correca01","correca01"
"3738","correed01","correed01"
"3739","correke01","correke01"
"3740","correro01","correro01"
"3741","correvi01","correvi01"
"3742","corrifr01","corrifr01"
"3743","corrijo01","corrijo01"
"3744","corriph01","corriph01"
"3745","corrire01","corrire01"
"3746","corsiji01","corsiji01"
"3747","cortaje01","cortaje01"
"3748","cortba01","cortba01"
"3749","corteda01","corteda01"
"3750","corteda02","corteda02"
"3751","cortefe01","cortefe01"
"3752","cortene01","cortene01"
"3753","corwial01","corwial01"
"3754","cosarja01","cosarja01"
"3755","coscajo01","coscajo01"
"3756","coscape01","coscape01"
"3757","coseyra01","coseyra01"
"3758","cosgrmi01","cosgrmi01"
"3759","cosmaji01","cosmaji01"
"3760","costami01","costami01"
"3761","costash01","costash01"
"3762","costech01","costech01"
"3763","costeda01","costeda01"
"3764","costejo01","costejo01"
"3765","costoti01","costoti01"
"3766","cotahu01","cotahu01"
"3767","cotehe01","cotehe01"
"3768","cotepe01","cotepe01"
"3769","cothaca01","cothaca01"
"3770","cotteda01","cotteda01"
"3771","cottedi01","cottedi01"
"3772","cotteed01","cotteed01"
"3773","cotteho01","cotteho01"
"3774","cotteto01","cotteto01"
"3775","cottich01","cottich01"
"3776","cottohe01","cottohe01"
"3777","cottojh01","cottojh01"
"3778","cottren01","cottren01"
"3779","cottsne01","cottsne01"
"3780","couchjo01","couchjo01"
"3781","couchmi01","couchmi01"
"3782","coughbi01","coughbi01"
"3783","coughde01","coughde01"
"3784","coughed01","coughed01"
"3785","coughma01","coughma01"
"3786","coughro01","coughro01"
"3787","couloda01","couloda01"
"3788","coulsbo01","coulsbo01"
"3789","coultch01","coultch01"
"3790","coumbfr01","coumbfr01"
"3791","counscr01","counscr01"
"3792","courtcl01","courtcl01"
"3793","courter01","courter01"
"3794","courtha01","courtha01"
"3795","courtjo01","courtjo01"
"3796","courtry01","courtry01"
"3797","couside01","couside01"
"3798","cousija01","cousija01"
"3799","cousisc01","cousisc01"
"3800","coutljo01","coutljo01"
"3801","covelha01","covelha01"
"3802","covelst01","covelst01"
"3803","covenja01","covenja01"
"3804","coveydy01","coveydy01"
"3805","covinch01","covinch01"
"3806","covinsa01","covinsa01"
"3807","covinte01","covinte01"
"3808","covinwe01","covinwe01"
"3809","cowanbi01","cowanbi01"
"3810","cowarka01","cowarka01"
"3811","cowenal01","cowenal01"
"3812","cowgico01","cowgico01"
"3813","cowlejo01","cowlejo01"
"3814","coxbi01","coxbi01"
"3815","coxbi02","coxbi02"
"3816","coxbo01","coxbo01"
"3817","coxca01","coxca01"
"3818","coxda01","coxda01"
"3819","coxda02","coxda02"
"3820","coxdi01","coxdi01"
"3821","coxer01","coxer01"
"3822","coxfr01","coxfr01"
"3823","coxge01","coxge01"
"3824","coxgl01","coxgl01"
"3825","coxje01","coxje01"
"3826","coxji01","coxji01"
"3827","coxla01","coxla01"
"3828","coxle01","coxle01"
"3829","coxre01","coxre01"
"3830","coxst01","coxst01"
"3831","coxte01","coxte01"
"3832","coxte02","coxte02"
"3833","coylebi01","coylebi01"
"3834","coyneto01","coyneto01"
"3835","cozarch01","cozarch01"
"3836","cozarza01","cozarza01"
"3837","cozendy01","cozendy01"
"3838","crabbca01","crabbca01"
"3839","crabbro01","crabbro01"
"3840","crablge01","crablge01"
"3841","crabtes01","crabtes01"
"3842","crabtti01","crabtti01"
"3843","craddwa01","craddwa01"
"3844","cradlri01","cradlri01"
"3845","craftha01","craftha01"
"3846","craftmo01","craftmo01"
"3847","craghho01","craghho01"
"3848","craigal01","craigal01"
"3849","craigge01","craigge01"
"3850","craigpe01","craigpe01"
"3851","craigro01","craigro01"
"3852","craigro02","craigro02"
"3853","craigwi01","craigwi01"
"3854","crainje01","crainje01"
"3855","cramebi01","cramebi01"
"3856","cramebo01","cramebo01"
"3857","cramedi01","cramedi01"
"3858","cramedo01","cramedo01"
"3859","cramje01","cramje01"
"3860","crandde01","crandde01"
"3861","cranddo01","cranddo01"
"3862","craneed01","craneed01"
"3863","cranefr01","cranefr01"
"3864","cranesa01","cranesa01"
"3865","cranesa02","cranesa02"
"3866","cravaga01","cravaga01"
"3867","cravebi01","cravebi01"
"3868","cravyty01","cravyty01"
"3869","crawfbr01","crawfbr01"
"3870","crawfca01","crawfca01"
"3871","crawfca02","crawfca02"
"3872","crawfev01","crawfev01"
"3873","crawffo01","crawffo01"
"3874","crawfge01","crawfge01"
"3875","crawfgl01","crawfgl01"
"3876","crawfja01","crawfja01"
"3877","crawfji01","crawfji01"
"3878","crawfjo01","crawfjo01"
"3879","crawfjp01","crawfjp01"
"3880","crawfke01","crawfke01"
"3881","crawfku01","crawfku01"
"3882","crawfla01","crawfla01"
"3883","crawfpa01","crawfpa01"
"3884","crawfpa02","crawfpa02"
"3885","crawfsa01","crawfsa01"
"3886","crawfst01","crawfst01"
"3887","crawfwi01","crawfwi01"
"3888","creamge01","creamge01"
"3889","credejo01","credejo01"
"3890","creebi01","creebi01"
"3891","creedco01","creedco01"
"3892","creedpa01","creedpa01"
"3893","creegma01","creegma01"
"3894","creekdo01","creekdo01"
"3895","creelgu01","creelgu01"
"3896","creelja01","creelja01"
"3897","creelke01","creelke01"
"3898","cregape01","cregape01"
"3899","cregebe01","cregebe01"
"3900","cremibo01","cremibo01"
"3901","crespce01","crespce01"
"3902","crespcr01","crespcr01"
"3903","crespfe01","crespfe01"
"3904","cressja01","cressja01"
"3905","cresswa01","cresswa01"
"3906","crewsti01","crewsti01"
"3907","crichst01","crichst01"
"3908","crickky01","crickky01"
"3909","crideje01","crideje01"
"3910","crigelo01","crigelo01"
"3911","crimch01","crimch01"
"3912","crimija01","crimija01"
"3913","cripeda01","cripeda01"
"3914","criscda01","criscda01"
"3915","criscto01","criscto01"
"3916","crishpa01","crishpa01"
"3917","crismna01","crismna01"
"3918","crispco01","crispco01"
"3919","crispjo01","crispjo01"
"3920","crissdo01","crissdo01"
"3921","cristbi01","cristbi01"
"3922","cristch01","cristch01"
"3923","cristle01","cristle01"
"3924","criswco01","criswco01"
"3925","critcmo01","critcmo01"
"3926","critzhu01","critzhu01"
"3927","crochga01","crochga01"
"3928","crockcl01","crockcl01"
"3929","crockda01","crockda01"
"3930","crockky01","crockky01"
"3931","croftar01","croftar01"
"3932","croftha01","croftha01"
"3933","crolifr01","crolifr01"
"3934","cromawa01","cromawa01"
"3935","cromedt01","cromed.01"
"3936","crometr01","crometr01"
"3937","cromphe01","cromphe01"
"3938","crompne01","crompne01"
"3939","cronch01","cronch01"
"3940","croncj01","croncj01"
"3941","croneja01","croneja01"
"3942","cronera01","cronera01"
"3943","cronibi01","cronibi01"
"3944","cronida01","cronida01"
"3945","cronija01","cronija01"
"3946","croniji01","croniji01"
"3947","cronijo01","cronijo01"
"3948","cronke01","cronke01"
"3949","crookja01","crookja01"
"3950","crookto01","crookto01"
"3951","crosbbo01","crosbbo01"
"3952","crosbbu01","crosbbu01"
"3953","crosbca01","crosbca01"
"3954","crosbed01","crosbed01"
"3955","crosbge01","crosbge01"
"3956","crosbke01","crosbke01"
"3957","crosefr01","crosefr01"
"3958","crossam01","crossam01"
"3959","crosscl01","crosscl01"
"3960","crossfr01","crossfr01"
"3961","crossfr02","crossfr02"
"3962","crossje01","crossje01"
"3963","crossjo01","crossjo01"
"3964","crossla01","crossla01"
"3965","crossle01","crossle01"
"3966","crossmo01","crossmo01"
"3967","crothdo01","crothdo01"
"3968","crottjo01","crottjo01"
"3969","crottmi01","crottmi01"
"3970","croucbi01","croucbi01"
"3971","croucbi02","croucbi02"
"3972","croucfr01","croucfr01"
"3973","croucja01","croucja01"
"3974","croucza01","croucza01"
"3975","crousbu01","crousbu01"
"3976","crousha01","crousha01"
"3977","crousri01","crousri01"
"3978","crowaa01","crowaa01"
"3979","crowdal01","crowdal01"
"3980","crowde01","crowde01"
"3981","crowdo01","crowdo01"
"3982","crowebi01","crowebi01"
"3983","croweca01","croweca01"
"3984","crowege01","crowege01"
"3985","croweji01","croweji01"
"3986","crowetr01","crowetr01"
"3987","crowewi01","crowewi01"
"3988","crowlbi01","crowlbi01"
"3989","crowled01","crowled01"
"3990","crowljo01","crowljo01"
"3991","crowlte01","crowlte01"
"3992","crowswo01","crowswo01"
"3993","crozier01","crozier01"
"3994","crucefr01","crucefr01"
"3995","crudami01","crudami01"
"3996","cruiswa01","cruiswa01"
"3997","crumca01","crumca01"
"3998","crumlge01","crumlge01"
"3999","crumpbu01","crumpbu01"
"4000","crumpro01","crumpro01"
"4001","crutcdi01","crutcdi01"
"4002","cruthpr01","cruthpr01"
"4003","cruzde01","cruzde01"
"4004","cruzen01","cruzen01"
"4005","cruzfa01","cruzfa01"
"4006","cruzhe01","cruzhe01"
"4007","cruzhe02","cruzhe02"
"4008","cruziv01","cruziv01"
"4009","cruzja01","cruzja01"
"4010","cruzje01","cruzje01"
"4011","cruzjo01","cruzjo01"
"4012","cruzjo02","cruzjo02"
"4013","cruzju01","cruzju01"
"4014","cruzju02","cruzju02"
"4015","cruzlu01","cruzlu01"
"4016","cruzne01","cruzne01"
"4017","cruzne02","cruzne02"
"4018","cruzon01","cruzon01"
"4019","cruzrh01","cruzrh01"
"4020","cruzto01","cruzto01"
"4021","cruzto02","cruzto02"
"4022","cruzto03","cruzto03"
"4023","cruzvi01","cruzvi01"
"4024","cubbami01","cubbami01"
"4025","cubilda01","cubilda01"
"4026","cuccial01","cuccial01"
"4027","cuccito01","cuccito01"
"4028","cuccuco01","cuccuco01"
"4029","cuddymi01","cuddymi01"
"4030","cudwoji01","cudwoji01"
